osmid,lanes,name,highway,maxspeed,oneway,length,geometry,width,bridge,ref,access,tunnel,junction,service,area,est_width,u,v,key
"[169678701, 169678702]",,,path,,False,2477.4339999999993,"LINESTRING (13.1521957 52.5703379, 13.1522206 52.5703523, 13.1524159 52.5704659, 13.1525201 52.5705815, 13.1528513 52.5715155, 13.1528858 52.5716493, 13.1529701 52.5724474, 13.1530031 52.5725874, 13.1531726 52.5728558, 13.15338 52.5730314, 13.1534847 52.5731442, 13.153545 52.5732439, 13.1536393 52.5734024, 13.1536062 52.5738627, 13.1535164 52.5744494, 13.1536327 52.5746352, 13.1536967 52.5747219, 13.1537191 52.574796, 13.1535732 52.5753111, 13.1536261 52.5755327, 13.153726 52.575765, 13.1537285 52.5758684, 13.1536337 52.5763197, 13.1536042 52.5764345, 13.1535856 52.5765675, 13.153561 52.576917, 13.1536281 52.577104, 13.1536307 52.5774502, 13.1535608 52.5778717, 13.1535352 52.5779965, 13.1534165 52.5781286, 13.1532825 52.578306, 13.1532196 52.5785528, 13.153256 52.5788118, 13.1531914 52.5789554, 13.1529246 52.5793168, 13.1527279 52.5796729, 13.1523079 52.5802566, 13.1520906 52.5804673, 13.1520687 52.5804959, 13.1518595 52.5808125, 13.1516699 52.5811738, 13.1515142 52.5814156, 13.1513958 52.5815993, 13.151353 52.5817704, 13.1513828 52.5820207, 13.1512522 52.5822392, 13.1506796 52.5826224, 13.1503663 52.5827623, 13.1502577 52.5828223, 13.1500555 52.5829043, 13.1499743 52.5829551, 13.1499064 52.5833197, 13.1498855 52.584172, 13.1499587 52.5849185, 13.1498435 52.5851391, 13.1496598 52.5853969, 13.1492913 52.5857367, 13.1491427 52.5858143, 13.1490353 52.5858676, 13.1489725 52.5858988, 13.1487353 52.5859063, 13.1480565 52.5858489, 13.146701 52.585756, 13.1450845 52.5856733, 13.1448688 52.5857312, 13.1444592 52.5859345, 13.1442215 52.5860345, 13.1441166 52.5860996, 13.1439946 52.5861596, 13.1439535 52.5862424, 13.1440039 52.5863769, 13.1441856 52.5865241, 13.1442305 52.5865959, 13.1441374 52.5869452, 13.1440341 52.5872145, 13.1439848 52.5872763, 13.1437686 52.5873247, 13.1433842 52.5873749, 13.142924 52.5874038, 13.1424111 52.5873788, 13.1419567 52.5873036)",,,,,,,,,,7376268576,254910872,0
138603867,,,path,,False,19.037,"LINESTRING (13.451278 52.4324178, 13.4510288 52.4323389)",,,,,,,,,,7382754574,1519854119,0
790442794,,,path,,False,9.786999999999999,"LINESTRING (13.3945048 52.4840344, 13.3945042 52.4840155, 13.394502 52.4839464)",,,,,,,,,,7389833860,3612453897,0
"[790442795, 790442796, 790442797]",,,path,,False,83.856,"LINESTRING (13.3945048 52.4840344, 13.394463 52.4840415, 13.394364 52.4840552, 13.3942244 52.4840745, 13.3940303 52.4841199, 13.3938269 52.4841805, 13.3935285 52.4842708, 13.3933598 52.4843135)",,,,,,,,,,7389833860,7389833862,0
"[790442797, 790442798]",,,path,,False,403.465,"LINESTRING (13.3945048 52.4840344, 13.394645 52.4840108, 13.3958382 52.4839823, 13.3979733 52.4839327, 13.398568 52.4839197, 13.3989721 52.4839006, 13.3993723 52.4838691, 13.3997022 52.4838404, 13.3999947 52.4838134, 13.4001768 52.4838001, 13.400291 52.48379, 13.4004389 52.4837742)",,,,,,,,,,7389833860,2850688978,0
9897071,,,path,,False,12.729,"LINESTRING (13.5761688 52.5611102, 13.5762373 52.5610874, 13.5763246 52.5610465)",,,,,,,,,,7411175494,80395439,0
822834624,,,path,,False,23.061999999999998,"LINESTRING (13.2687566 52.5368481, 13.2686049 52.5368534, 13.2684159 52.5368514)",,,,,,,,,,7419198616,7419198617,0
485854756,,,path,,True,248.555,"LINESTRING (13.2684159 52.5368514, 13.2674094 52.5368784, 13.2665808 52.5368898, 13.2656688 52.5369083, 13.2648969 52.5369264, 13.2647432 52.5369276)",,,,,,,,,,7419198617,5779529271,0
822834624,,,path,,False,23.061999999999998,"LINESTRING (13.2684159 52.5368514, 13.2686049 52.5368534, 13.2687566 52.5368481)",,,,,,,,,,7419198617,7419198616,0
37769156,,,path,,False,7.86,"LINESTRING (13.1817081 52.5341698, 13.1815919 52.5341692)",,,,,,,,,,7473743861,7473743860,0
802261031,,,path,,False,508.52500000000003,"LINESTRING (13.4177394 52.376248, 13.4175766 52.3764942, 13.4170419 52.3772761, 13.4167079 52.3777385, 13.4164081 52.3781537, 13.4158727 52.3789347, 13.4156043 52.3792318, 13.4154315 52.3793778, 13.4152853 52.3795335, 13.4148245 52.3801793, 13.4147083 52.3803422, 13.4146601 52.3804099)",,,,,,,,,,7504294891,7504294913,0
802261031,,,path,,False,827.2709999999997,"LINESTRING (13.4097178 52.3871893, 13.4098181 52.3870929, 13.41007 52.3869155, 13.4101863 52.3868136, 13.4103348 52.3866383, 13.4106831 52.3861696, 13.4107857 52.3859548, 13.4109885 52.3856604, 13.4110786 52.3855324, 13.4114941 52.3849437, 13.4115321 52.3848899, 13.4115574 52.3847996, 13.4118196 52.3844118, 13.4118654 52.3843479, 13.4119932 52.3841694, 13.4124436 52.383541, 13.4124913 52.3834745, 13.412872 52.3829377, 13.4129413 52.3828485, 13.4130123 52.3827572, 13.4135846 52.381922, 13.4135923 52.3819106, 13.4136438 52.3818382, 13.4137164 52.3817362, 13.4137984 52.381621, 13.4140593 52.3812543, 13.4142578 52.3809754, 13.4146421 52.3804353, 13.4146601 52.3804099)",,,,,,,,,,7504294907,7504294913,0
802261031,,,path,,False,508.525,"LINESTRING (13.4146601 52.3804099, 13.4147083 52.3803422, 13.4148245 52.3801793, 13.4152853 52.3795335, 13.4154315 52.3793778, 13.4156043 52.3792318, 13.4158727 52.3789347, 13.4164081 52.3781537, 13.4167079 52.3777385, 13.4170419 52.3772761, 13.4175766 52.3764942, 13.4177394 52.376248)",,,,,,,,,,7504294913,7504294891,0
802261031,,,path,,False,827.2709999999997,"LINESTRING (13.4146601 52.3804099, 13.4146421 52.3804353, 13.4142578 52.3809754, 13.4140593 52.3812543, 13.4137984 52.381621, 13.4137164 52.3817362, 13.4136438 52.3818382, 13.4135923 52.3819106, 13.4135846 52.381922, 13.4130123 52.3827572, 13.4129413 52.3828485, 13.412872 52.3829377, 13.4124913 52.3834745, 13.4124436 52.383541, 13.4119932 52.3841694, 13.4118654 52.3843479, 13.4118196 52.3844118, 13.4115574 52.3847996, 13.4115321 52.3848899, 13.4114941 52.3849437, 13.4110786 52.3855324, 13.4109885 52.3856604, 13.4107857 52.3859548, 13.4106831 52.3861696, 13.4103348 52.3866383, 13.4101863 52.3868136, 13.41007 52.3869155, 13.4098181 52.3870929, 13.4097178 52.3871893)",,,,,,,,,,7504294913,7504294907,0
806039840,,,path,,False,84.714,"LINESTRING (13.4146601 52.3804099, 13.4146254 52.3803897, 13.4145074 52.3803365, 13.4143945 52.3803064, 13.4142652 52.3802939, 13.4140127 52.3803289, 13.4138444 52.3803966, 13.4137993 52.3804329, 13.4137746 52.3804818, 13.4135959 52.3804669)",,,,,,,,,,7504294913,5892302508,0
854964284,,,path,,False,20.525,"LINESTRING (13.6854382 52.4429318, 13.6855507 52.4428809, 13.6855637 52.4428759, 13.685672 52.442815)",,,,,,,,,,7573490483,8018401395,0
"[812944121, 860359546]",,,path,,False,233.724,"LINESTRING (13.7110243 52.432826, 13.7129558 52.4323174, 13.7130147 52.4323042, 13.713111 52.4323032, 13.7134141 52.4322259, 13.7134254 52.4321956, 13.7135682 52.4321598, 13.7137206 52.4321216, 13.7140703 52.4320313, 13.7141697 52.4320088)",,,,,,,,,,7573534440,7573534448,0
"[812944121, 860359546]",,,path,,False,233.724,"LINESTRING (13.7141697 52.4320088, 13.7140703 52.4320313, 13.7137206 52.4321216, 13.7135682 52.4321598, 13.7134254 52.4321956, 13.7134141 52.4322259, 13.713111 52.4323032, 13.7130147 52.4323042, 13.7129558 52.4323174, 13.7110243 52.432826)",,,,,,,,,,7573534448,7573534440,0
"[854698640, 814580987]",,,path,,False,1603.401,"LINESTRING (13.7187103 52.4315094, 13.720519 52.4313122, 13.72087 52.4312745, 13.7221939 52.431133, 13.7246046 52.4308745, 13.7255235 52.4307783, 13.7310107 52.4301876, 13.7348251 52.4297751, 13.7351162 52.4297471, 13.7354071 52.4297013, 13.7364453 52.4294482, 13.7385374 52.4289423, 13.7401013 52.4285609, 13.740871 52.4283695, 13.7412897 52.428268, 13.741511 52.4282236, 13.7416306 52.4282075)",,,,,,,,,,7573534451,7573534468,0
"[854698640, 814580987]",,,path,,False,1603.401,"LINESTRING (13.7416306 52.4282075, 13.741511 52.4282236, 13.7412897 52.428268, 13.740871 52.4283695, 13.7401013 52.4285609, 13.7385374 52.4289423, 13.7364453 52.4294482, 13.7354071 52.4297013, 13.7351162 52.4297471, 13.7348251 52.4297751, 13.7310107 52.4301876, 13.7255235 52.4307783, 13.7246046 52.4308745, 13.7221939 52.431133, 13.72087 52.4312745, 13.720519 52.4313122, 13.7187103 52.4315094)",,,,,,,,,,7573534468,7573534451,0
810076068,,,path,,False,336.073,"LINESTRING (13.7137205 52.4319838, 13.7139168 52.4319327, 13.7141456 52.4318696, 13.7150325 52.4317628, 13.7151127 52.4317556, 13.7153202 52.431729, 13.7154516 52.4317145, 13.7169442 52.431557, 13.7175984 52.4314879, 13.7176903 52.4314498, 13.7178069 52.4314423, 13.7179738 52.4314537, 13.7182915 52.4314215, 13.7183668 52.431427, 13.7185146 52.4314137, 13.7185536 52.4314099)",,,,,,,,,,7573534485,7573499147,0
206889090,,,path,,False,60.694,"LINESTRING (13.5181752 52.448151, 13.5174108 52.4478666)",,,,,,,,,,7577696287,385442641,0
"[846724601, 846724603, 846724604]",,,path,,False,269.746,"LINESTRING (13.4666894 52.4203501, 13.4665203 52.420415, 13.4653564 52.4206771, 13.4651342 52.4207319, 13.4650387 52.4207696, 13.4648907 52.4208447, 13.4646762 52.4209537, 13.4644571 52.4210641, 13.4643644 52.4210955, 13.4641518 52.4211494, 13.4640952 52.4211653, 13.4640373 52.4211609, 13.4638333 52.4211455, 13.4634464 52.4210889, 13.4633763 52.421081, 13.4633159 52.4210719, 13.4630888 52.4210375)",,,,,,,,,,7613414409,291010759,0
"[822834602, 909705347]",,,path,,False,57.057,"LINESTRING (13.1960392 52.5352594, 13.1954853 52.5353704, 13.1953847 52.5353529, 13.1952345 52.535378)",,,,,,,,,,7682585172,6169025784,0
822834611,,,path,,False,66.654,"LINESTRING (13.2044593 52.5412043, 13.2042803 52.5411285, 13.2040396 52.5410469, 13.2038489 52.5409929, 13.2037419 52.5409785, 13.203574 52.5409559)",,,,,,,,,,7682600903,7682600900,0
822834609,,,path,,False,38.26499999999999,"LINESTRING (13.2020245 52.5407439, 13.2021922 52.5406378, 13.2022727 52.5405832, 13.2023638 52.5404727)",,,,,,,,,,7682600919,7682600920,0
822834615,,,path,,False,30.328,"LINESTRING (13.2330153 52.5406346, 13.2329484 52.5406036, 13.2328559 52.5405787, 13.2327526 52.540564, 13.2326433 52.5405643, 13.2325957 52.5405669)",,,,,,,,,,7682600951,7682600955,0
"[123834954, 125955238]",,,path,,False,344.86699999999996,"LINESTRING (13.2383192 52.5393026, 13.238933 52.539389, 13.2395185 52.5394934, 13.2400037 52.5396187, 13.2402457 52.53968, 13.240804 52.5398216, 13.2413347 52.5399562, 13.24161 52.540026, 13.2417853 52.5400704, 13.2419295 52.540107, 13.2419972 52.5404198, 13.2417898 52.5408435)",,,,,,,,,,7682600969,1364770385,0
610254389,,,path,,False,390.08000000000004,"LINESTRING (13.2383192 52.5393026, 13.2374351 52.5394152, 13.2356554 52.539637, 13.2351807 52.5396778, 13.2345316 52.5396892, 13.2336881 52.5396635, 13.233059 52.5396011, 13.2326312 52.5395465)",,,,,,,,,,7682600969,5188539857,0
610254389,,,path,,False,631.1400000000001,"LINESTRING (13.2383192 52.5393026, 13.239384 52.539177, 13.2412879 52.5389374, 13.2438431 52.5386201, 13.2441741 52.5385856, 13.2445027 52.5385546, 13.2449104 52.5385285, 13.2459779 52.5384804, 13.2464305 52.5384608, 13.2465767 52.5384531, 13.2468516 52.5384314, 13.2474444 52.5383696, 13.2475107 52.5383623)",,,,,,,,,,7682600969,2558204740,0
"[28266076, 28266077]",,,path,,True,236.04299999999998,"LINESTRING (13.281379 52.5338453, 13.2817836 52.5337719, 13.2821917 52.5337083, 13.28234 52.5336856, 13.2826014 52.5336358, 13.2840752 52.533335, 13.2843264 52.5333097, 13.2844546 52.5333323, 13.2845781 52.5333874, 13.2846553 52.5334461)",,,,,yes,,,,,7682601005,310417388,0
824819927,,,path,,False,101.904,"LINESTRING (13.281379 52.5338453, 13.2808077 52.5339742, 13.2800734 52.5341675, 13.279984 52.5341906)",,,,,,,,,,7682601005,7701926203,0
572837890,,,path,,False,39.388000000000005,"LINESTRING (13.2965194 52.5294346, 13.2963891 52.52942, 13.2960514 52.5293801, 13.2959476 52.5293678)",,,,,,,,,,7701918179,7701918181,0
"[866910688, 824819921, 824819916, 866910689]",,,path,,False,536.26,"LINESTRING (13.2965194 52.5294346, 13.2964081 52.5296328, 13.296228 52.5301394, 13.2962177 52.5301684, 13.2961627 52.5302639, 13.2961427 52.530315, 13.2961399 52.5303222, 13.2961032 52.530438, 13.2960869 52.5305074, 13.2960058 52.530773, 13.2958415 52.5311311, 13.2956725 52.531406, 13.2951643 52.5321632, 13.2950859 52.5323172, 13.295061 52.5323687, 13.2946868 52.5329382, 13.2945648 52.5330842, 13.2944643 52.5332371, 13.2944039 52.5333333, 13.2941464 52.5338927, 13.2941289 52.5339587, 13.2941346 52.534014)",,yes,,,,,,,,7701918179,4403887074,0
"[824819917, 894879641, 894879642, 894879643, 894879644]",,,path,,False,333.664,"LINESTRING (13.2965194 52.5294346, 13.296557 52.5293444, 13.2965932 52.5292555, 13.2968669 52.5285693, 13.2968908 52.528482, 13.2969175 52.5283844, 13.2971583 52.5276434, 13.2974201 52.5268262, 13.2974821 52.5265915, 13.297515 52.5264967)",,,,,,,,,,7701918179,8318207632,0
572837890,,,path,,False,39.388,"LINESTRING (13.2959476 52.5293678, 13.2960514 52.5293801, 13.2963891 52.52942, 13.2965194 52.5294346)",,,,,,,,,,7701918181,7701918179,0
"[893909550, 893909551, 824819918, 824819922, 866910686, 866910687]",,,path,,False,532.4119999999998,"LINESTRING (13.2959476 52.5293678, 13.2958831 52.529488, 13.2956015 52.5302468, 13.2955398 52.530436, 13.2953571 52.5308987, 13.2952917 52.531083, 13.2950006 52.5316753, 13.2946701 52.5321809, 13.2946446 52.5322117, 13.2945997 52.5322611, 13.2942268 52.5328256, 13.2941316 52.5330075, 13.2940533 52.5331388, 13.2939908 52.5332277, 13.2938979 52.5333258, 13.2938567 52.5333704, 13.2938205 52.5334236, 13.2936246 52.5338714, 13.293566 52.5339096)",,yes,,,,,,,,7701918181,4403887071,0
"[824819919, 894879636, 894879637, 894879638, 894879639, 894879640]",,,path,,False,823.0840000000001,"LINESTRING (13.2959476 52.5293678, 13.2959703 52.5293257, 13.2960663 52.5291886, 13.29633 52.5289178, 13.2965154 52.5284655, 13.2967253 52.5277557, 13.2968228 52.527406, 13.2969578 52.5269745, 13.2971235 52.5264724, 13.2971516 52.5263676, 13.2972716 52.5259813, 13.2974354 52.525404, 13.2975464 52.5250331, 13.297581 52.5249447, 13.2976683 52.5247987, 13.2978423 52.5245194, 13.2981577 52.5242322, 13.2987943 52.5236835, 13.2994047 52.5231546, 13.3001308 52.5225731)",,,,,,,,,,7701918181,8318207626,0
"[824819928, 822834628, 824819927]",,,"['cycleway', 'path']",,False,270.491,"LINESTRING (13.2763364 52.5351847, 13.2766923 52.5351031, 13.2769193 52.5350521, 13.2771707 52.5349923, 13.2775307 52.5348891, 13.2787947 52.5345232, 13.2798753 52.5342187, 13.279984 52.5341906)",,,,,,,,,,7701926209,7701926203,0
824819953,,,path,,False,81.16300000000001,"LINESTRING (13.1971014 52.5333094, 13.1976951 52.5331932, 13.1979798 52.5331348, 13.19813 52.5330948, 13.1981697 52.5330904, 13.19824 52.5330826)",,,,,,,,,,7701926350,7701926376,0
"[908121578, 908121579, 908150858]",,,path,,False,181.801,"LINESTRING (13.1968341 52.5313942, 13.1973568 52.5320182, 13.1973852 52.5320522, 13.1974155 52.5320871, 13.1978135 52.5325458, 13.1980501 52.532852)",,,,,,,,,,7701926370,7701926375,0
824819947,,,path,,False,11.196,"LINESTRING (13.2037874 52.539823, 13.2036219 52.5398256)",,,,,,,,,,7701926420,5899642710,0
"[824819942, 824819943]",,,"['cycleway', 'path']",,False,65.07199999999999,"LINESTRING (13.2037874 52.539823, 13.2039457 52.5398967, 13.2040409 52.5400082, 13.2041267 52.5400995, 13.2041703 52.540135, 13.2042621 52.5402132, 13.2043447 52.5402912)",,,,,,,,,,7701926420,7682600889,0
"[894604697, 824819947, 824819940, 824819941]",,,path,,False,248.692,"LINESTRING (13.2037874 52.539823, 13.203918 52.5398182, 13.2042518 52.5397754, 13.20465 52.5397003, 13.2049669 52.5396093, 13.2053424 52.5394796, 13.2054766 52.5394342, 13.205621 52.539381, 13.2058109 52.539311, 13.2063294 52.5391167, 13.2067096 52.5389769, 13.207058 52.5388474)",,yes,,,,,,,,7701926420,4975238622,0
822834611,,,path,,False,475.62299999999993,"LINESTRING (13.1975413 52.5436715, 13.1986785 52.5429665, 13.1994029 52.5425166, 13.2002315 52.542035, 13.2010791 52.5415728, 13.2019481 52.5411615, 13.2024162 52.5410106, 13.202706 52.5409528, 13.2028577 52.5409391)",,,,,,,,,,7701926430,7682600926,0
825491554,,,path,,False,3.725,"LINESTRING (13.1628549 52.5201673, 13.1628999 52.520148)",,,,,,,,,,7707885424,7304465352,0
330779921,,,path,,False,72.834,"LINESTRING (13.7568576 52.4429749, 13.7567632 52.4429527, 13.7565829 52.4424835, 13.7567617 52.4424603)",,,,,,,,,,7716418854,3377809288,0
833238964,,,path,,True,104.49900000000001,"LINESTRING (13.1208394 52.5288402, 13.1211318 52.5287962, 13.122308 52.5285506)",,,,,,,,,,7778391842,7476468409,0
838509355,,,path,,True,328.419,"LINESTRING (13.2477227 52.5470737, 13.2479078 52.5464229, 13.247956 52.5460706, 13.2479641 52.5459042, 13.2479346 52.5456628, 13.2478568 52.5453415, 13.2477388 52.5451278, 13.247551 52.5448929, 13.2474357 52.5447885, 13.2470749 52.5443481, 13.247024 52.5443016, 13.2469864 52.5442617)",,,,,,,,,,7825690456,7825690476,0
559033035,,,path,,False,19.114,"LINESTRING (13.2469864 52.5442617, 13.2469494 52.5442066, 13.2468778 52.544103)",,,,,,,,,,7825690476,2558204967,0
838509354,,,path,,True,112.45700000000001,"LINESTRING (13.2469864 52.5442617, 13.2466833 52.5443212, 13.2465085 52.5444012, 13.2462367 52.5444264, 13.2459765 52.544431, 13.2455857 52.5444043, 13.2454668 52.5443086)",,,,,,,,,,7825690476,26759329,0
838651752,,,path,,False,27.23,"LINESTRING (13.4608407 52.4939728, 13.4609463 52.4939995, 13.4611197 52.4941394)",,,,,,,,,,7826824261,7826824260,0
855549021,,Katharina-Boll-Dornberger-Straße,path,,False,10.342,"LINESTRING (13.5256834 52.4369055, 13.5255769 52.4369721)",5,,,,,,,,,7840374177,1560225580,0
846140727,,,path,,False,14.026,"LINESTRING (13.444216 52.4397472, 13.4444148 52.4397822)",,,,,,,,,,7894185137,639272753,0
138603864,,,path,,False,12.882,"LINESTRING (13.4509058 52.4322506, 13.4510288 52.4323389)",,,,,,,,,,7900281845,1519854119,0
138603864,,,path,,False,16.699,"LINESTRING (13.4509058 52.4322506, 13.4507549 52.4321319)",,,,,,,,,,7900281845,7900281846,0
827930695,,,path,,False,15.188,"LINESTRING (13.4509058 52.4322506, 13.451014 52.432131)",,,,,,,,,,7900281845,248643949,0
827930695,,,path,,False,11.389,"LINESTRING (13.4509058 52.4322506, 13.4508247 52.4323403)",,,,,,,,,,7900281845,1519854120,0
23047043,,,path,,False,17.566,"LINESTRING (13.4507549 52.4321319, 13.451014 52.432131)",,,,,,,,,,7900281846,248643949,0
138603864,,,path,,False,16.699,"LINESTRING (13.4507549 52.4321319, 13.4509058 52.4322506)",,,,,,,,,,7900281846,7900281845,0
23047043,,,path,,False,130.481,"LINESTRING (13.4507549 52.4321319, 13.4505593 52.4321288, 13.4504795 52.4321124, 13.4489213 52.4317914)",,,,,,,,,,7900281846,248644671,0
138603867,,,path,,False,27.177,"LINESTRING (13.4507549 52.4321319, 13.4507635 52.4323389, 13.4508247 52.4323403)",,,,,,,,,,7900281846,1519854120,0
"[777767941, 777767940, 848918653, 22954318]",,,path,,False,982.6829999999998,"LINESTRING (13.4948992 52.4719587, 13.4949674 52.4721925, 13.494962 52.4723562, 13.4947906 52.4728087, 13.4946767 52.4732999, 13.4945561 52.4738784, 13.4945006 52.4740811, 13.4944309 52.4749015, 13.4944814 52.4753432, 13.4944834 52.4753999, 13.4948198 52.4763652, 13.4949501 52.4767264, 13.4952329 52.4773326, 13.4953326 52.4776384, 13.4954354 52.4779535, 13.4955107 52.4783751, 13.4955171 52.4788009, 13.4954534 52.4790958, 13.4953194 52.4795879, 13.4952794 52.4798012, 13.4950597 52.4804582, 13.4950351 52.4805856, 13.4950199 52.4806718)","['3.5', '3']",,,,,,,,,7920637747,1852671906,0
52080902,,Alexander-von-Humboldt-Weg,path,,False,92.959,"LINESTRING (13.5252943 52.4343773, 13.5261911 52.4338005, 13.5262377 52.4337706)",,,,,,,,,,7934200938,2648427257,0
853036065,,,path,,False,159.018,"LINESTRING (13.5218665 52.4987196, 13.5222709 52.4988081, 13.522236 52.4988718, 13.5219128 52.4993649, 13.5216808 52.4997682, 13.5216067 52.499904)",,,,,,,,,,7956423711,3803229406,0
855007837,,,path,,False,69.649,"LINESTRING (13.6120386 52.3756425, 13.6122408 52.3757124, 13.6122935 52.3757299, 13.6123654 52.3757542, 13.6124148 52.3757706, 13.6129301 52.3759525)",,,,,,,,,,7973972838,8364259129,0
"[872231972, 872231973, 872231974, 872231975, 872231976, 872231977]",,,path,,False,644.9919999999998,"LINESTRING (13.4969796 52.4328705, 13.497114 52.4329, 13.4972516 52.4329697, 13.497385 52.4330569, 13.497958 52.4334718, 13.4979811 52.4334874, 13.4980623 52.4335424, 13.4981183 52.4335802, 13.498454 52.433788, 13.4985117 52.433825, 13.4988765 52.4340587, 13.4989358 52.4340926, 13.4996184 52.4344628, 13.5004573 52.4349178, 13.5005228 52.4349696, 13.5005731 52.4350094, 13.5007441 52.4351003, 13.5008741 52.4351695, 13.5009873 52.4352318, 13.5010476 52.435265, 13.5012477 52.4353749, 13.5014053 52.4354677, 13.5015576 52.4355685, 13.5017642 52.4356997, 13.5019316 52.4357992, 13.5021708 52.4359251, 13.5023828 52.436034, 13.5025932 52.4361421, 13.5028832 52.4362653, 13.503264 52.4364132, 13.503756 52.4365915, 13.5039482 52.4367662)",,yes,,,,,,,,8037309237,412543168,0
"[894246784, 865628044, 865628045, 865628046, 865628048]",,,path,,False,298.463,"LINESTRING (13.5693668 52.4447242, 13.5697098 52.4446609, 13.57007 52.4446092, 13.5701284 52.4446008, 13.5703227 52.444607, 13.5704684 52.4446267, 13.5707194 52.4446872, 13.5709683 52.4447513, 13.5711201 52.4447649, 13.5712498 52.4447629, 13.5724422 52.4447519, 13.5724615 52.4447523, 13.5726343 52.4447396, 13.572803 52.4446996, 13.5730722 52.4446052, 13.5732659 52.4445373, 13.5733836 52.4445163, 13.573608 52.4445117)",,yes,,,,,,,,8068545704,8068545692,0
